,lambda_x,lambda_y,sigma_xx [MPa],sigma_yy [MPa]
387,1.0,1.1208582292232483,0.07323918160420062,0.2830904764570989
388,1.0,1.1231667571971755,0.076860401955459,0.30081422921452244
389,1.0,1.1254752851711027,0.08129639688575051,0.31770444685374366
390,1.0,1.1273764258555132,0.08310700706137969,0.33343377735699875
391,1.0,1.1295491580662682,0.08582292232482347,0.3534314456207351
392,1.0,1.1318576860401957,0.08935361216730038,0.37253825489658565
393,1.0,1.1341662140141229,0.09297483251855874,0.39576884397993933
394,1.0,1.1366105377512223,0.1002172732210755,0.4211697414317782
395,1.0,1.1389190657251496,0.10646387832699619,0.44570817520792333
396,1.0,1.1412275936990766,0.11099040376606917,0.4712592660460176
397,1.0,1.1435361216730038,0.11452109360854609,0.4989511913305949
398,1.0,1.1459804454101032,0.11814231395980446,0.5289612551236995
399,1.0,1.1482889733840305,0.12357414448669202,0.5569790781206788
400,1.0,1.1501901140684412,0.1316313597682419,0.5878749471905367
401,1.0,1.1523628462791962,0.13525258011950028,0.6087314312473505
